# IODP371 site U1510 synthetic model data constructed using ROP data
#Synthetic model				
depth_m_bsf	velocity_m/s	density_Mg/m3	two-way-travel-time_(ms)	impedance
417.8910	1905.5092	1.8580	0.4646	3.5404
417.9410	1905.7200	1.8581	0.4646	3.5411
417.9910	1904.0809	1.8582	0.4647	3.5382
418.0410	1905.7133	1.8584	0.4647	3.5415
418.0910	1907.9272	1.8585	0.4648	3.5459
418.1410	1907.9427	1.8586	0.4648	3.5461
418.1910	1907.9582	1.8587	0.4649	3.5464
418.2410	1907.9737	1.8588	0.4649	3.5466
418.2910	1904.2551	1.8590	0.4650	3.5400
418.3410	1904.2702	1.8591	0.4650	3.5402
418.3910	1904.2852	1.8592	0.4651	3.5405
418.4410	1904.3003	1.8593	0.4651	3.5407
418.4910	1906.2268	1.8595	0.4652	3.5445
418.5410	1906.6228	1.8596	0.4652	3.5455
418.5910	1907.0495	1.8597	0.4653	3.5465
418.6410	1930.4203	1.8598	0.4653	3.5902
418.6910	1930.6210	1.8599	0.4654	3.5909
418.7410	1931.1614	1.8601	0.4654	3.5921
418.7910	1931.1828	1.8602	0.4655	3.5924
418.8410	1931.2011	1.8603	0.4655	3.5926
418.8910	1931.2194	1.8604	0.4656	3.5929
418.9410	1931.4299	1.8606	0.4656	3.5935
418.9910	1933.8839	1.8607	0.4657	3.5984
419.0410	1938.3982	1.8608	0.4658	3.6070
419.0910	1938.6506	1.8609	0.4658	3.6077
419.1410	1939.6604	1.8611	0.4659	3.6098
419.1910	1939.6797	1.8612	0.4659	3.6101
419.2410	1937.5937	1.8613	0.4660	3.6065
419.2910	1937.6128	1.8614	0.4660	3.6067
419.3410	1937.6318	1.8616	0.4661	3.6070
419.3910	1937.8150	1.8617	0.4661	3.6076
419.4410	1938.6297	1.8618	0.4662	3.6094
419.4910	1941.8940	1.8619	0.4662	3.6157
419.5410	1949.7352	1.8621	0.4663	3.6305
419.5910	1950.7847	1.8622	0.4663	3.6327
419.6410	1951.7721	1.8623	0.4664	3.6348
419.6910	1954.0804	1.8624	0.4664	3.6393
419.7410	1954.1015	1.8626	0.4665	3.6396
419.7910	1953.9346	1.8627	0.4665	3.6396
419.8410	1951.2766	1.8628	0.4666	3.6349
419.8910	1938.6127	1.8629	0.4666	3.6115
419.9410	1937.9939	1.8631	0.4667	3.6106
419.9910	1937.5063	1.8632	0.4667	3.6099
420.0410	1936.1219	1.8633	0.4668	3.6076
420.0910	1936.5741	1.8634	0.4668	3.6087
420.1410	1937.0892	1.8636	0.4669	3.6099
420.1910	1937.1081	1.8637	0.4669	3.6102
420.2410	1937.1271	1.8638	0.4670	3.6105
420.2910	1941.6099	1.8639	0.4670	3.6191
420.3410	1946.6617	1.8641	0.4671	3.6287
420.3910	1946.9189	1.8642	0.4671	3.6294
420.4410	1947.1349	1.8643	0.4672	3.6301
420.4910	1947.1550	1.8645	0.4672	3.6304
420.5410	1947.1752	1.8646	0.4673	3.6307
420.5910	1947.2452	1.8647	0.4673	3.6310
420.6410	1947.3375	1.8648	0.4674	3.6315
420.6910	1947.8588	1.8650	0.4674	3.6327
420.7410	1948.9231	1.8651	0.4675	3.6349
420.7910	1949.6755	1.8652	0.4676	3.6366
420.8410	1950.3046	1.8654	0.4676	3.6380
420.8910	1948.7651	1.8655	0.4677	3.6354
420.9410	1948.0810	1.8656	0.4677	3.6344
420.9910	1948.2322	1.8657	0.4678	3.6349
421.0410	1946.0346	1.8659	0.4678	3.6310
421.0910	1926.3072	1.8660	0.4679	3.5945
421.1410	1925.5156	1.8661	0.4679	3.5933
421.1910	1920.8202	1.8663	0.4680	3.5847
421.2410	1920.7776	1.8664	0.4680	3.5849
421.2910	1921.0587	1.8665	0.4681	3.5857
421.3410	1920.8581	1.8666	0.4681	3.5856
421.3910	1920.8750	1.8668	0.4682	3.5858
421.4410	1921.0617	1.8669	0.4682	3.5864
421.4910	1922.9462	1.8670	0.4683	3.5902
421.5410	1922.9634	1.8672	0.4683	3.5905
421.5910	1922.9507	1.8673	0.4684	3.5907
421.6410	1922.9679	1.8674	0.4684	3.5910
421.6910	1922.9850	1.8676	0.4685	3.5913
421.7410	1923.6583	1.8677	0.4685	3.5928
421.7910	1925.3576	1.8678	0.4686	3.5962
421.8410	1929.4006	1.8679	0.4686	3.6040
421.8910	1949.7801	1.8681	0.4687	3.6423
421.9410	1949.8005	1.8682	0.4687	3.6426
421.9910	1949.8209	1.8683	0.4688	3.6429
422.0410	1949.8413	1.8685	0.4688	3.6432
422.0910	1949.4562	1.8686	0.4689	3.6428
422.1410	1949.0386	1.8687	0.4689	3.6422
422.1910	1948.8256	1.8689	0.4690	3.6421
422.2410	1912.6275	1.8690	0.4691	3.5747
422.2910	1906.2300	1.8691	0.4691	3.5630
422.3410	1906.2451	1.8693	0.4692	3.5633
422.3910	1904.4804	1.8694	0.4692	3.5602
422.4410	1904.4954	1.8695	0.4693	3.5605
422.4910	1898.4834	1.8697	0.4693	3.5495
422.5410	1890.9466	1.8698	0.4694	3.5357
422.5910	1890.9599	1.8699	0.4694	3.5360
422.6410	1890.9732	1.8701	0.4695	3.5362
422.6910	1888.8336	1.8702	0.4695	3.5325
422.7410	1887.9789	1.8703	0.4696	3.5311
422.7910	1882.0582	1.8705	0.4696	3.5203
422.8410	1877.6692	1.8706	0.4697	3.5124
422.8910	1877.6809	1.8707	0.4697	3.5126
422.9410	1877.6926	1.8709	0.4698	3.5129
422.9910	1877.9953	1.8710	0.4698	3.5137
423.0410	1879.9447	1.8711	0.4699	3.5176
423.0910	1878.0387	1.8713	0.4700	3.5143
423.1410	1877.5145	1.8714	0.4700	3.5136
423.1910	1869.3939	1.8715	0.4701	3.4986
423.2410	1868.8260	1.8717	0.4701	3.4978
423.2910	1868.2582	1.8718	0.4702	3.4970
423.3410	1861.3148	1.8719	0.4702	3.4843
423.3910	1851.8949	1.8721	0.4703	3.4669
423.4410	1851.8244	1.8722	0.4703	3.4670
423.4910	1851.8330	1.8723	0.4704	3.4673
423.5410	1851.8416	1.8725	0.4704	3.4675
423.5910	1851.7859	1.8726	0.4705	3.4677
423.6410	1859.6803	1.8728	0.4705	3.4827
423.6910	1859.6899	1.8729	0.4706	3.4830
423.7410	1857.2378	1.8730	0.4706	3.4787
423.7910	1855.8020	1.8732	0.4707	3.4762
423.8410	1853.8789	1.8733	0.4708	3.4729
423.8910	1850.9020	1.8734	0.4708	3.4675
423.9410	1850.5224	1.8736	0.4709	3.4671
423.9910	1849.6056	1.8737	0.4709	3.4656
424.0410	1854.7139	1.8738	0.4710	3.4754
424.0910	1858.5683	1.8740	0.4710	3.4829
424.1410	1858.9435	1.8741	0.4711	3.4839
424.1910	1860.8392	1.8743	0.4711	3.4877
424.2410	1863.0845	1.8744	0.4712	3.4922
424.2910	1857.4202	1.8745	0.4712	3.4818
424.3410	1857.4294	1.8747	0.4713	3.4821
424.3910	1857.4386	1.8748	0.4713	3.4823
424.4410	1857.1911	1.8749	0.4714	3.4821
424.4910	1861.7047	1.8751	0.4715	3.4908
424.5410	1861.7415	1.8752	0.4715	3.4912
424.5910	1866.1062	1.8754	0.4716	3.4996
424.6410	1867.8481	1.8755	0.4716	3.5031
424.6910	1867.8586	1.8756	0.4717	3.5034
424.7410	1869.5625	1.8758	0.4717	3.5069
424.7910	1871.5145	1.8759	0.4718	3.5108
424.8410	1872.3739	1.8760	0.4718	3.5127
424.8910	1872.5494	1.8762	0.4719	3.5133
424.9410	1870.2084	1.8763	0.4719	3.5091
424.9910	1870.2191	1.8765	0.4720	3.5094
425.0410	1870.5669	1.8766	0.4720	3.5103
425.0910	1868.5390	1.8767	0.4721	3.5068
425.1410	1868.3369	1.8769	0.4722	3.5066
425.1910	1865.2076	1.8770	0.4722	3.5010
425.2410	1861.6503	1.8772	0.4723	3.4946
425.2910	1862.3313	1.8773	0.4723	3.4962
425.3410	1859.2504	1.8774	0.4724	3.4906
425.3910	1859.0307	1.8776	0.4724	3.4905
425.4410	1858.7322	1.8777	0.4725	3.4902
425.4910	1858.7416	1.8779	0.4725	3.4905
425.5410	1858.7509	1.8780	0.4726	3.4907
425.5910	1857.0688	1.8781	0.4726	3.4878
425.6410	1866.8851	1.8783	0.4727	3.5065
425.6910	1866.8954	1.8784	0.4727	3.5068
425.7410	1866.9058	1.8786	0.4728	3.5071
425.7910	1866.9161	1.8787	0.4729	3.5074
425.8410	1872.0933	1.8788	0.4729	3.5174
425.8910	1872.7222	1.8790	0.4730	3.5188
425.9410	1871.4842	1.8791	0.4730	3.5168
425.9910	1872.4315	1.8793	0.4731	3.5188
426.0410	1871.5566	1.8794	0.4731	3.5174
426.0910	1870.7028	1.8796	0.4732	3.5161
426.1410	1869.0605	1.8797	0.4732	3.5133
426.1910	1866.5571	1.8798	0.4733	3.5088
426.2410	1865.3848	1.8800	0.4733	3.5069
426.2910	1865.0858	1.8801	0.4734	3.5066
426.3410	1863.7131	1.8803	0.4734	3.5043
426.3910	1857.8599	1.8804	0.4735	3.4935
426.4410	1856.0164	1.8806	0.4735	3.4903
426.4910	1850.8638	1.8807	0.4736	3.4809
426.5410	1846.5302	1.8808	0.4737	3.4730
426.5910	1845.9930	1.8810	0.4737	3.4723
426.6410	1844.3571	1.8811	0.4738	3.4695
426.6910	1843.7905	1.8813	0.4738	3.4687
426.7410	1843.0560	1.8814	0.4739	3.4675
426.7910	1842.1429	1.8816	0.4739	3.4661
426.8410	1840.2671	1.8817	0.4740	3.4628
426.8910	1840.2742	1.8818	0.4740	3.4631
426.9410	1840.2814	1.8820	0.4741	3.4634
426.9910	1842.7921	1.8821	0.4741	3.4684
427.0410	1844.8543	1.8823	0.4742	3.4725
427.0910	1845.5207	1.8824	0.4743	3.4740
427.1410	1845.5285	1.8826	0.4743	3.4743
427.1910	1845.6496	1.8827	0.4744	3.4748
427.2410	1845.3040	1.8828	0.4744	3.4744
427.2910	1846.3165	1.8830	0.4745	3.4766
427.3410	1846.3243	1.8831	0.4745	3.4769
427.3910	1846.3322	1.8833	0.4746	3.4772
427.4410	1846.8242	1.8834	0.4746	3.4784
427.4910	1853.0135	1.8836	0.4747	3.4903
427.5410	1853.2684	1.8837	0.4747	3.4910
427.5910	1853.7292	1.8839	0.4748	3.4922
427.6410	1854.3403	1.8840	0.4748	3.4936
427.6910	1854.0415	1.8842	0.4749	3.4933
427.7410	1855.8401	1.8843	0.4750	3.4970
427.7910	1857.3163	1.8844	0.4750	3.5000
427.8410	1855.0081	1.8846	0.4751	3.4959
427.8910	1855.0170	1.8847	0.4751	3.4962
427.9410	1855.0259	1.8849	0.4752	3.4965
427.9910	1855.0348	1.8850	0.4752	3.4968
428.0410	1853.0402	1.8852	0.4753	3.4933
428.0910	1853.0488	1.8853	0.4753	3.4936
428.1410	1853.0575	1.8855	0.4754	3.4939
428.1910	1853.0661	1.8856	0.4754	3.4942
428.2410	1853.7519	1.8858	0.4755	3.4957
428.2910	1861.3987	1.8859	0.4755	3.5104
428.3410	1869.5420	1.8861	0.4756	3.5261
428.3910	1871.0433	1.8862	0.4757	3.5292
428.4410	1871.9458	1.8864	0.4757	3.5311
428.4910	1873.2683	1.8865	0.4758	3.5339
428.5410	1875.5683	1.8866	0.4758	3.5385
428.5910	1878.5437	1.8868	0.4759	3.5444
428.6410	1880.7487	1.8869	0.4759	3.5489
428.6910	1883.1414	1.8871	0.4760	3.5537
428.7410	1883.1536	1.8872	0.4760	3.5540
428.7910	1883.2259	1.8874	0.4761	3.5544
428.8410	1883.2993	1.8875	0.4761	3.5548
428.8910	1883.3115	1.8877	0.4762	3.5551
428.9410	1882.8175	1.8878	0.4762	3.5544
428.9910	1881.3734	1.8880	0.4763	3.5520
429.0410	1876.7661	1.8881	0.4763	3.5436
429.0910	1879.3975	1.8883	0.4764	3.5488
429.1410	1879.4092	1.8884	0.4765	3.5491
429.1910	1876.8004	1.8886	0.4765	3.5445
429.2410	1873.8906	1.8887	0.4766	3.5393
429.2910	1871.2889	1.8889	0.4766	3.5346
429.3410	1868.8233	1.8890	0.4767	3.5303
429.3910	1868.8337	1.8892	0.4767	3.5306
429.4410	1873.1572	1.8893	0.4768	3.5390
429.4910	1878.2214	1.8895	0.4768	3.5488
429.5410	1880.3597	1.8896	0.4769	3.5532
429.5910	1880.3715	1.8898	0.4769	3.5535
429.6410	1885.0706	1.8899	0.4770	3.5626
429.6910	1885.0830	1.8901	0.4770	3.5629
429.7410	1884.0666	1.8902	0.4771	3.5613
429.7910	1884.2220	1.8904	0.4771	3.5619
429.8410	1884.0911	1.8905	0.4772	3.5619
429.8910	1884.1034	1.8907	0.4773	3.5622
429.9410	1884.1157	1.8908	0.4773	3.5625
429.9910	1884.1279	1.8910	0.4774	3.5628
430.0410	1887.0876	1.8911	0.4774	3.5687
430.0910	1893.3861	1.8913	0.4775	3.5809
430.1410	1893.3994	1.8914	0.4775	3.5812
430.1910	1893.4128	1.8916	0.4776	3.5815
430.2410	1893.4262	1.8917	0.4776	3.5819
430.2910	1893.2290	1.8919	0.4777	3.5818
430.3410	1891.5475	1.8920	0.4777	3.5789
430.3910	1891.0859	1.8922	0.4778	3.5783
430.4410	1891.1384	1.8923	0.4778	3.5787
430.4910	1891.4022	1.8925	0.4779	3.5795
430.5410	1890.9680	1.8926	0.4779	3.5789
430.5910	1892.3734	1.8928	0.4780	3.5819
430.6410	1893.1890	1.8929	0.4780	3.5837
430.6910	1896.8948	1.8931	0.4781	3.5910
430.7410	1901.7665	1.8933	0.4782	3.6005
430.7910	1901.7931	1.8934	0.4782	3.6009
430.8410	1901.8075	1.8936	0.4783	3.6012
430.8910	1901.8355	1.8937	0.4783	3.6015
430.9410	1902.3891	1.8939	0.4784	3.6029
430.9910	1893.7610	1.8940	0.4784	3.5868
431.0410	1894.7166	1.8942	0.4785	3.5889
431.0910	1894.9524	1.8943	0.4785	3.5897
431.1410	1901.1438	1.8945	0.4786	3.6017
431.1910	1907.9423	1.8946	0.4786	3.6148
431.2410	1911.3473	1.8948	0.4787	3.6216
431.2910	1916.0009	1.8949	0.4787	3.6307
431.3410	1916.4737	1.8951	0.4788	3.6319
431.3910	1915.8904	1.8952	0.4788	3.6311
431.4410	1916.1584	1.8954	0.4789	3.6319
431.4910	1862.7543	1.8956	0.4789	3.5309
431.5410	1860.6930	1.8957	0.4790	3.5273
431.5910	1858.9055	1.8959	0.4790	3.5242
431.6410	1858.1843	1.8960	0.4791	3.5231
431.6910	1857.1556	1.8962	0.4792	3.5215
431.7410	1856.4354	1.8963	0.4792	3.5204
431.7910	1856.3878	1.8965	0.4793	3.5206
431.8410	1856.3802	1.8966	0.4793	3.5209
431.8910	1856.3809	1.8968	0.4794	3.5212
431.9410	1855.8889	1.8969	0.4794	3.5205
431.9910	1855.8978	1.8971	0.4795	3.5208
432.0410	1855.7073	1.8973	0.4795	3.5207
432.0910	1855.0612	1.8974	0.4796	3.5198
432.1410	1853.9898	1.8976	0.4796	3.5181
432.1910	1855.3053	1.8977	0.4797	3.5209
432.2410	1855.3141	1.8979	0.4797	3.5212
432.2910	1854.8934	1.8980	0.4798	3.5206
432.3410	1850.9300	1.8982	0.4799	3.5134
432.3910	1841.6319	1.8983	0.4799	3.4961
432.4410	1839.0513	1.8985	0.4800	3.4914
432.4910	1834.9581	1.8987	0.4800	3.4840
432.5410	1834.9646	1.8988	0.4801	3.4843
432.5910	1843.3300	1.8990	0.4801	3.5004
432.6410	1843.9774	1.8991	0.4802	3.5019
432.6910	1849.4901	1.8993	0.4802	3.5127
432.7410	1850.2161	1.8994	0.4803	3.5144
432.7910	1850.2243	1.8996	0.4803	3.5147
432.8410	1850.2325	1.8998	0.4804	3.5150
432.8910	1885.1501	1.8999	0.4804	3.5816
432.9410	1893.9688	1.9001	0.4805	3.5987
432.9910	1902.7897	1.9002	0.4806	3.6157
433.0410	1902.9480	1.9004	0.4806	3.6163
433.0910	1902.9624	1.9005	0.4807	3.6167
433.1410	1903.1355	1.9007	0.4807	3.6173
433.1910	1909.5702	1.9009	0.4808	3.6298
433.2410	1911.1049	1.9010	0.4808	3.6330
433.2910	1917.8263	1.9012	0.4809	3.6461
433.3410	1925.7397	1.9013	0.4809	3.6615
433.3910	1945.1426	1.9015	0.4810	3.6987
433.4410	1949.0962	1.9016	0.4810	3.7065
433.4910	1949.1160	1.9018	0.4811	3.7068
433.5410	1949.5273	1.9020	0.4811	3.7079
433.5910	1949.9426	1.9021	0.4812	3.7090
433.6410	1949.9624	1.9023	0.4812	3.7094
433.6910	1964.8458	1.9024	0.4813	3.7380
433.7410	1970.3882	1.9026	0.4813	3.7489
433.7910	1970.4104	1.9028	0.4814	3.7492
433.8410	1970.4326	1.9029	0.4814	3.7496
433.8910	1964.1522	1.9031	0.4815	3.7379
433.9410	1962.0555	1.9032	0.4815	3.7342
433.9910	1948.1186	1.9034	0.4816	3.7080
434.0410	1942.8463	1.9036	0.4816	3.6983
434.0910	1942.8072	1.9037	0.4817	3.6985
434.1410	1942.1786	1.9039	0.4817	3.6977
434.1910	1940.7264	1.9040	0.4818	3.6952
434.2410	1938.9048	1.9042	0.4818	3.6920
434.2910	1937.4619	1.9043	0.4819	3.6896
434.3410	1936.4293	1.9045	0.4819	3.6879
434.3910	1935.7301	1.9047	0.4820	3.6869
434.4410	1935.2616	1.9048	0.4821	3.6863
434.4910	1935.2797	1.9050	0.4821	3.6867
434.5410	1935.1598	1.9051	0.4822	3.6868
434.5910	1935.1779	1.9053	0.4822	3.6871
434.6410	1935.0353	1.9055	0.4823	3.6872
434.6910	1933.8989	1.9056	0.4823	3.6853
434.7410	1933.9168	1.9058	0.4824	3.6856
434.7910	1933.8295	1.9060	0.4824	3.6858
434.8410	1935.1728	1.9061	0.4825	3.6887
434.8910	1936.2358	1.9063	0.4825	3.6910
434.9410	1937.3694	1.9064	0.4826	3.6935
434.9910	1937.6842	1.9066	0.4826	3.6944
435.0410	1937.7272	1.9068	0.4827	3.6948
435.0910	1938.8359	1.9069	0.4827	3.6972
435.1410	1938.8544	1.9071	0.4828	3.6976
435.1910	1939.6583	1.9072	0.4828	3.6994
435.2410	1940.3884	1.9074	0.4829	3.7011
435.2910	1939.8515	1.9076	0.4829	3.7004
435.3410	1939.6851	1.9077	0.4830	3.7004
435.3910	1939.5580	1.9079	0.4830	3.7005
435.4410	1942.8134	1.9081	0.4831	3.7070
435.4910	1943.7649	1.9082	0.4831	3.7091
435.5410	1943.8546	1.9084	0.4832	3.7096
435.5910	1943.8103	1.9085	0.4832	3.7098
435.6410	1943.8293	1.9087	0.4833	3.7102
435.6910	1943.9117	1.9089	0.4833	3.7107
435.7410	1942.8839	1.9090	0.4834	3.7090
435.7910	1940.0678	1.9092	0.4834	3.7040
435.8410	1941.2988	1.9094	0.4835	3.7066
435.8910	1942.5643	1.9095	0.4835	3.7094
435.9410	1943.3577	1.9097	0.4836	3.7112
435.9910	1941.7697	1.9098	0.4836	3.7085
436.0410	1939.5048	1.9100	0.4837	3.7045
436.0910	1938.9076	1.9102	0.4838	3.7036
436.1410	1938.8284	1.9103	0.4838	3.7038
436.1910	1938.7982	1.9105	0.4839	3.7041
436.2410	1939.6258	1.9107	0.4839	3.7060
436.2910	1939.6444	1.9108	0.4840	3.7063
436.3410	1940.2630	1.9110	0.4840	3.7078
436.3910	1940.3909	1.9111	0.4841	3.7084
436.4410	1940.7859	1.9113	0.4841	3.7095
436.4910	1940.8046	1.9115	0.4842	3.7098
436.5410	1941.2449	1.9116	0.4842	3.7110
436.5910	1941.5965	1.9118	0.4843	3.7120
436.6410	1942.5228	1.9120	0.4843	3.7140
436.6910	1942.5664	1.9121	0.4844	3.7144
436.7410	1942.2984	1.9123	0.4844	3.7143
436.7910	1941.5878	1.9125	0.4845	3.7132
436.8410	1941.5280	1.9126	0.4845	3.7134
436.8910	1941.4682	1.9128	0.4846	3.7136
436.9410	1941.8549	1.9130	0.4846	3.7147
436.9910	1941.7639	1.9131	0.4847	3.7148
437.0410	1942.0409	1.9133	0.4847	3.7157
437.0910	1942.3292	1.9135	0.4848	3.7166
437.1410	1945.6431	1.9136	0.4848	3.7232
437.1910	1943.7853	1.9138	0.4849	3.7200
437.2410	1944.4060	1.9139	0.4849	3.7215
437.2910	1946.6069	1.9141	0.4850	3.7260
437.3410	1946.7979	1.9143	0.4850	3.7267
437.3910	1946.3142	1.9144	0.4851	3.7261
437.4410	1946.1039	1.9146	0.4851	3.7260
437.4910	1946.1231	1.9148	0.4852	3.7264
437.5410	1943.7859	1.9149	0.4852	3.7222
437.5910	1940.7834	1.9151	0.4853	3.7168
437.6410	1940.8523	1.9153	0.4853	3.7173
437.6910	1941.6521	1.9154	0.4854	3.7191
437.7410	1933.3619	1.9156	0.4855	3.7036
437.7910	1933.3647	1.9158	0.4855	3.7039
437.8410	1933.3824	1.9159	0.4856	3.7042
437.8910	1932.5189	1.9161	0.4856	3.7029
437.9410	1931.8564	1.9163	0.4857	3.7020
437.9910	1931.0399	1.9164	0.4857	3.7007
438.0410	1929.9739	1.9166	0.4858	3.6990
438.0910	1928.8617	1.9168	0.4858	3.6972
438.1410	1929.0170	1.9169	0.4859	3.6978
438.1910	1929.9221	1.9171	0.4859	3.6999
438.2410	1929.7304	1.9173	0.4860	3.6998
438.2910	1931.7078	1.9174	0.4860	3.7039
438.3410	1927.2184	1.9176	0.4861	3.6957
438.3910	1922.6495	1.9178	0.4861	3.6872
438.4410	1916.3298	1.9179	0.4862	3.6754
438.4910	1915.2974	1.9181	0.4862	3.6738
438.5410	1914.2477	1.9183	0.4863	3.6721
438.5910	1914.2632	1.9184	0.4863	3.6724
438.6410	1914.7798	1.9186	0.4864	3.6737
438.6910	1913.3824	1.9188	0.4864	3.6714
438.7410	1913.3978	1.9189	0.4865	3.6717
438.7910	1914.4909	1.9191	0.4865	3.6741
438.8410	1913.0224	1.9193	0.4866	3.6716
438.8910	1911.6343	1.9195	0.4866	3.6693
438.9410	1911.5293	1.9196	0.4867	3.6694
438.9910	1911.1716	1.9198	0.4868	3.6690
439.0410	1910.5820	1.9200	0.4868	3.6682
439.0910	1904.9201	1.9201	0.4869	3.6577
439.1410	1903.1322	1.9203	0.4869	3.6546
439.1910	1902.7106	1.9205	0.4870	3.6541
439.2410	1902.4073	1.9206	0.4870	3.6538
439.2910	1902.8594	1.9208	0.4871	3.6550
439.3410	1905.4814	1.9210	0.4871	3.6604
439.3910	1897.7744	1.9211	0.4872	3.6459
439.4410	1897.9556	1.9213	0.4872	3.6466
439.4910	1898.6912	1.9215	0.4873	3.6483
439.5410	1898.7049	1.9216	0.4873	3.6486
439.5910	1906.5573	1.9218	0.4874	3.6641
439.6410	1911.1489	1.9220	0.4874	3.6732
439.6910	1912.5841	1.9222	0.4875	3.6763
439.7410	1912.5993	1.9223	0.4875	3.6766
439.7910	1912.6146	1.9225	0.4876	3.6770
439.8410	1912.6299	1.9227	0.4876	3.6773
439.8910	1922.0510	1.9228	0.4877	3.6958
439.9410	1922.0925	1.9230	0.4877	3.6962
439.9910	1922.1402	1.9232	0.4878	3.6966
440.0410	1924.5664	1.9233	0.4879	3.7016
440.0910	1925.3878	1.9235	0.4879	3.7035
440.1410	1925.6267	1.9237	0.4880	3.7043
440.1910	1928.5339	1.9239	0.4880	3.7102
440.2410	1929.6528	1.9240	0.4881	3.7127
440.2910	1930.2594	1.9242	0.4881	3.7142
440.3410	1930.2767	1.9244	0.4882	3.7146
440.3910	1930.2939	1.9245	0.4882	3.7149
440.4410	1929.7217	1.9247	0.4883	3.7141
440.4910	1918.7714	1.9249	0.4883	3.6934
440.5410	1913.3104	1.9250	0.4884	3.6832
440.5910	1907.4370	1.9252	0.4884	3.6722
440.6410	1907.1142	1.9254	0.4885	3.6719
440.6910	1905.7871	1.9256	0.4885	3.6697
440.7410	1904.0928	1.9257	0.4886	3.6668
440.7910	1900.1633	1.9259	0.4886	3.6595
440.8410	1899.3652	1.9261	0.4887	3.6583
440.8910	1899.3789	1.9262	0.4887	3.6587
440.9410	1899.3926	1.9264	0.4888	3.6590
440.9910	1967.4327	1.9266	0.4888	3.7904
441.0410	1966.2433	1.9268	0.4889	3.7885
441.0910	1966.1802	1.9269	0.4889	3.7887
441.1410	1966.0773	1.9271	0.4890	3.7888
441.1910	1963.7360	1.9273	0.4890	3.7847
441.2410	1961.3781	1.9274	0.4891	3.7805
441.2910	1948.4110	1.9276	0.4891	3.7558
441.3410	1932.7225	1.9278	0.4892	3.7259
441.3910	1927.0229	1.9280	0.4893	3.7152
441.4410	1926.2898	1.9281	0.4893	3.7141
441.4910	1922.6892	1.9283	0.4894	3.7075
441.5410	1920.0238	1.9285	0.4894	3.7027
441.5910	1916.9402	1.9287	0.4895	3.6971
441.6410	1917.7686	1.9288	0.4895	3.6990
441.6910	1914.7110	1.9290	0.4896	3.6935
441.7410	1914.4246	1.9292	0.4896	3.6932
441.7910	1912.9196	1.9293	0.4897	3.6907
441.8410	1906.6571	1.9295	0.4897	3.6789
441.8910	1907.0221	1.9297	0.4898	3.6800
441.9410	1907.3871	1.9299	0.4898	3.6810
441.9910	1907.4017	1.9300	0.4899	3.6813
442.0410	1909.0213	1.9302	0.4899	3.6848
442.0910	1910.8814	1.9304	0.4900	3.6887
442.1410	1909.8667	1.9306	0.4900	3.6871
442.1910	1912.4369	1.9307	0.4901	3.6924
442.2410	1912.9778	1.9309	0.4901	3.6938
442.2910	1912.1084	1.9311	0.4902	3.6924
442.3410	1913.3042	1.9312	0.4902	3.6951
442.3910	1912.9119	1.9314	0.4903	3.6946
442.4410	1913.2120	1.9316	0.4903	3.6955
442.4910	1913.6599	1.9318	0.4904	3.6967
442.5410	1913.6752	1.9319	0.4905	3.6971
442.5910	1913.8754	1.9321	0.4905	3.6978
442.6410	1917.8994	1.9323	0.4906	3.7059
442.6910	1923.3535	1.9325	0.4906	3.7168
442.7410	1925.0444	1.9326	0.4907	3.7204
442.7910	1924.2896	1.9328	0.4907	3.7193
442.8410	1924.3061	1.9330	0.4908	3.7196
442.8910	1924.3226	1.9332	0.4908	3.7200
442.9410	1923.5584	1.9333	0.4909	3.7189
442.9910	1921.8710	1.9335	0.4909	3.7159
443.0410	1921.1271	1.9337	0.4910	3.7148
443.0910	1915.6541	1.9339	0.4910	3.7046
443.1410	1914.9017	1.9340	0.4911	3.7035
443.1910	1914.1492	1.9342	0.4911	3.7024
443.2410	1913.6730	1.9344	0.4912	3.7018
443.2910	1913.6883	1.9346	0.4912	3.7021
443.3410	1914.3466	1.9347	0.4913	3.7037
443.3910	1916.9153	1.9349	0.4913	3.7090
443.4410	1920.7241	1.9351	0.4914	3.7167
443.4910	1920.8301	1.9353	0.4914	3.7173
443.5410	1921.7440	1.9354	0.4915	3.7194
443.5910	1921.7602	1.9356	0.4915	3.7198
443.6410	1920.8773	1.9358	0.4916	3.7184
443.6910	1918.6859	1.9360	0.4917	3.7145
443.7410	1918.3715	1.9361	0.4917	3.7142
443.7910	1917.2433	1.9363	0.4918	3.7124
443.8410	1916.9803	1.9365	0.4918	3.7122
443.8910	1916.7173	1.9367	0.4919	3.7120
443.9410	1916.7329	1.9368	0.4919	3.7124
443.9910	1917.0272	1.9370	0.4920	3.7133
444.0410	1917.3215	1.9372	0.4920	3.7142
444.0910	1918.5669	1.9374	0.4921	3.7169
444.1410	1918.8574	1.9375	0.4921	3.7178
444.1910	1923.8709	1.9377	0.4922	3.7279
444.2410	1926.6173	1.9379	0.4922	3.7336
444.2910	1926.9617	1.9381	0.4923	3.7346
444.3410	1927.5225	1.9382	0.4923	3.7360
444.3910	1933.9890	1.9384	0.4924	3.7489
444.4410	1934.7041	1.9386	0.4924	3.7506
444.4910	1939.0061	1.9388	0.4925	3.7593
444.5410	1939.3795	1.9389	0.4925	3.7603
444.5910	1939.4437	1.9391	0.4926	3.7608
