# IODP371 site U1507 physical property data
#Raw data		
depth_m_bsf	velocity_m/s	density_Mg/m3
499.1023	2.1502	2.1209
499.2547	2.1457	2.1253
499.4071	2.2001	2.1375
499.5595	2.2266	2.1451
499.7119	2.2305	2.1507
499.8643	2.2305	2.1545
500.0167	2.2377	2.1547
500.1691	2.2496	2.1581
500.3215	2.2504	2.1617
500.4739	2.2385	2.1605
500.6263	2.2397	2.1372
500.7787	2.2401	2.1288
500.9311	2.2322	2.1338
501.0835	2.2343	2.1620
501.2359	2.2337	2.1592
501.3883	2.2265	2.1635
501.5407	2.2207	2.1719
501.6931	2.2176	2.1750
501.8455	2.2074	2.1570
501.9979	2.1923	2.1320
502.1503	2.1960	2.1200
502.3027	2.2116	2.1304
502.4551	2.2198	2.1394
502.6075	2.2325	2.1509
502.7599	2.2452	2.1528
502.9123	2.2493	2.1644
503.0647	2.2521	2.1735
503.2171	2.2674	2.1806
503.3695	2.2571	2.1705
503.5219	2.2558	2.1642
503.6743	2.2638	2.1619
503.8267	2.2610	2.1571
503.9791	2.2567	2.1631
504.1315	2.2666	2.1623
504.2839	2.2761	2.1629
504.4363	2.2753	2.1644
504.5887	2.2669	2.1601
504.7411	2.2574	2.1599
504.8935	2.2460	2.1523
505.0459	2.2359	2.1580
505.1983	2.2372	2.1651
505.3507	2.2358	2.1835
505.5031	2.2358	2.1889
505.6555	2.2390	2.1881
505.8079	2.2392	2.1780
505.9603	2.2383	2.1499
506.1127	2.2419	2.1337
506.2651	2.2338	2.1284
506.4175	2.2162	2.1370
506.5699	2.2205	2.1405
506.7223	2.2466	2.1316
506.8747	2.2697	2.1147
507.0271	2.2919	2.0925
507.1795	2.3081	2.0913
507.3319	2.3214	2.0934
507.4843	2.3145	2.1005
507.6367	2.3097	2.0840
507.7891	2.3166	2.0879
507.9415	2.3142	2.1137
508.0939	2.3044	2.1557
508.2463	2.3097	2.1937
508.3987	2.3311	2.1905
508.5511	2.3700	2.1834
508.7035	2.4050	2.1859
508.8559	2.4387	2.1820
509.0083	2.4728	2.1815
509.1607	2.5191	2.1666
509.3131	2.5543	2.1712
509.4655	2.5777	2.1824
509.6179	2.5890	2.2052
509.7703	2.5990	2.2100
509.9227	2.5928	2.2077
510.0751	2.5817	2.1915
510.2275	2.6157	2.1862
510.3799	2.6574	2.1896
510.5323	2.6777	2.2038
510.6847	2.7045	2.2113
510.8371	2.6984	2.2065
510.9895	2.6621	2.2105
511.1419	2.5801	2.2020
511.2943	2.5467	2.2000
511.4467	2.5132	2.1927
511.5991	2.4974	2.1968
511.7515	2.4899	2.1888
511.9039	2.4584	2.1815
512.0563	2.4604	2.1760
512.2087	2.4932	2.1694
512.3611	2.4833	2.1755
512.5135	2.4398	2.1800
512.6659	2.4217	2.1903
512.8183	2.3795	2.1893
512.9707	2.3273	2.1858
513.1231	2.3037	2.1888
513.2755	2.2787	2.1892
513.4279	2.2609	2.1949
513.5803	2.2607	2.1883
513.7327	2.2572	2.1848
513.8851	2.2582	2.1894
514.0375	2.3004	2.1845
514.1899	2.2915	2.1739
514.3423	2.3079	2.1585
514.4947	2.3460	2.1615
514.6471	2.3453	2.1723
514.7995	2.3638	2.1903
514.9519	2.3590	2.1914
515.1043	2.3314	2.1970
515.2567	2.3185	2.2063
515.4091	2.3407	2.2209
515.5615	2.3384	2.2141
515.7139	2.3259	2.1895
515.8663	2.3175	2.1701
516.0187	2.3129	2.1599
516.1711	2.3219	2.1568
516.3235	2.3320	2.1545
516.4759	2.3428	2.1462
516.6283	2.3396	2.1547
516.7807	2.3537	2.1776
516.9331	2.3704	2.2070
517.0855	2.3691	2.2079
517.2379	2.3749	2.1932
517.3903	2.3909	2.1783
517.5427	2.4003	2.1827
517.6951	2.4021	2.1916
517.8475	2.4087	2.1966
517.9999	2.4256	2.1619
518.1523	2.4433	2.1504
518.3047	2.4698	2.1676
518.4571	2.4980	2.2321
518.6095	2.5072	2.2604
518.7619	2.4720	2.2599
518.9143	2.4233	2.2535
519.0667	2.4557	2.2608
519.2191	2.4847	2.2711
519.3715	2.4795	2.2840
519.5239	2.4819	2.2891
519.6763	2.4861	2.2878
519.8287	2.5033	2.2870
519.9811	2.5242	2.2760
520.1335	2.4992	2.2613
520.2859	2.5225	2.2481
520.4383	2.5437	2.2465
520.5907	2.5614	2.2415
520.7431	2.5821	2.2421
520.8955	2.5877	2.2428
521.0479	2.5956	2.2461
521.2003	2.6131	2.2506
521.3527	2.6360	2.2555
521.5051	2.5968	2.2614
521.6575	2.5631	2.2666
521.8099	2.5429	2.2632
521.9623	2.5086	2.2631
522.1147	2.4457	2.2573
522.2671	2.4732	2.2587
522.4195	2.4831	2.2600
522.5719	2.5283	2.2676
522.7243	2.5545	2.2720
522.8767	2.5643	2.2738
523.0291	2.5891	2.2754
523.1815	2.5905	2.2824
523.3339	2.5958	2.2862
523.4863	2.5585	2.2743
523.6387	2.5056	2.2603
523.7911	2.4944	2.2498
523.9435	2.4874	2.2575
524.0959	2.4942	2.2633
524.2483	2.4890	2.2623
524.4007	2.4991	2.2574
524.5531	2.4976	2.2633
524.7055	2.4788	2.2621
524.8579	2.4739	2.2694
525.0103	2.4913	2.2701
525.1627	2.4961	2.2721
525.3151	2.4831	2.2629
525.4675	2.4983	2.2599
525.6199	2.5107	2.2605
525.7723	2.5189	2.2566
525.9247	2.5191	2.2489
526.0771	2.5317	2.2377
526.2295	2.5272	2.2368
526.3819	2.5183	2.2271
526.5343	2.5191	2.2198
526.6867	2.5173	2.2053
526.8391	2.5309	2.1882
526.9915	2.5539	2.1885
527.1439	2.5687	2.1913
527.2963	2.5778	2.1972
527.4487	2.5826	2.1990
527.6011	2.5998	2.2068
527.7535	2.6034	2.2042
527.9059	2.6075	2.2009
528.0583	2.6105	2.2019
528.2107	2.6113	2.2041
528.3631	2.6247	2.2049
528.5155	2.6310	2.2115
528.6679	2.6490	2.2300
528.8203	2.6607	2.2376
528.9727	2.6579	2.2349
529.1251	2.6733	2.2153
529.2775	2.6961	2.2096
529.4299	2.7171	2.2083
529.5823	2.7225	2.2100
529.7347	2.7117	2.2133
529.8871	2.6919	2.2175
530.0395	2.6721	2.2474
530.1919	2.6572	2.2735
530.3443	2.6497	2.3093
530.4967	2.6487	2.3117
530.6491	2.6465	2.3143
530.8015	2.6437	2.3068
530.9539	2.6475	2.3109
531.1063	2.6391	2.3036
531.2587	2.6153	2.3041
531.4111	2.6118	2.2978
531.5635	2.6214	2.3123
531.7159	2.6294	2.3120
531.8683	2.6368	2.3242
532.0207	2.6580	2.3186
532.1731	2.6592	2.3177
532.3255	2.6522	2.3086
532.4779	2.6476	2.3035
532.6303	2.6321	2.3078
532.7827	2.6203	2.2995
532.9351	2.6286	2.3009
533.0875	2.6223	2.2986
533.2399	2.6031	2.3102
533.3923	2.5708	2.3054
533.5447	2.5807	2.3068
533.6971	2.5840	2.2918
533.8495	2.5841	2.2904
534.0019	2.5949	2.2810
534.1543	2.6052	2.2760
534.3067	2.6171	2.2595
534.4591	2.6251	2.2665
534.6115	2.6373	2.2859
534.7639	2.5889	2.3070
534.9163	2.5542	2.3127
535.0687	2.5358	2.3098
535.2211	2.5305	2.3149
535.3735	2.5363	2.3139
535.5259	2.5467	2.3158
535.6783	2.5771	2.3191
535.8307	2.5259	2.3222
535.9831	2.4958	2.3224
536.1355	2.4315	2.3087
536.2879	2.4117	2.2904
536.4403	2.4189	2.2755
536.5927	2.4572	2.2838
536.7451	2.4793	2.2984
536.8975	2.4794	2.3031
537.0499	2.4965	2.2947
537.2023	2.5340	2.2960
537.3547	2.5264	2.2869
537.5071	2.5142	2.2848
537.6595	2.5135	2.2820
537.8119	2.5113	2.2784
537.9643	2.4880	2.2805
538.1167	2.4501	2.2744
538.2691	2.4418	2.2939
538.4215	2.4451	2.3070
538.5739	2.4299	2.3221
538.7263	2.4329	2.3160
538.8787	2.4543	2.3184
539.0311	2.4291	2.3197
539.1835	2.4416	2.3138
539.3359	2.4586	2.2915
539.4883	2.4466	2.2617
539.6407	2.4301	2.2393
539.7931	2.4299	2.2208
539.9455	2.4595	2.2187
540.0979	2.4772	2.2239
540.2503	2.4847	2.2267
540.4027	2.4996	2.2416
540.5551	2.5221	2.2714
540.7075	2.5609	2.3011
540.8599	2.5877	2.3153
541.0123	2.5667	2.3009
541.1647	2.5429	2.2896
541.3171	2.5177	2.2860
541.4695	2.4733	2.2821
541.6219	2.4509	2.2792
541.7743	2.4164	2.2760
541.9267	2.3907	2.2736
542.0791	2.3995	2.2812
542.2315	2.4096	2.2917
542.3839	2.4076	2.2960
542.5363	2.4146	2.3027
542.6887	2.4489	2.2957
542.8411	2.4927	2.2954
542.9935	2.5346	2.2997
543.1459	2.5594	2.3010
543.2983	2.5520	2.2988
543.4507	2.5352	2.2798
543.6031	2.5181	2.2667
543.7555	2.5163	2.2590
543.9079	2.5309	2.2598
544.0603	2.5231	2.2598
544.2127	2.5594	2.2366
544.3651	2.5267	2.1907
544.5175	2.4510	2.1392
544.6699	2.4719	2.0781
544.8223	2.4895	2.0534
544.9747	2.4770	2.0891
545.1271	2.4963	2.1726
545.2795	2.4611	2.2288
545.4319	2.4959	2.2361
545.5843	2.4726	2.2624
545.7367	2.4378	2.2931
545.8891	2.4221	2.2956
546.0415	2.4053	2.2917
546.1939	2.3909	2.2888
546.3463	2.3741	2.3021
546.4987	2.3720	2.3106
546.6511	2.3850	2.3052
546.8035	2.3913	2.2671
546.9559	2.4003	2.2280
547.1083	2.4239	2.2123
547.2607	2.4288	2.2203
547.4131	2.4310	2.2191
547.5655	2.4488	2.2324
547.7179	2.4575	2.2420
547.8703	2.4414	2.2730
548.0227	2.4399	2.2792
548.1751	2.4279	2.2794
548.3275	2.4545	2.2690
548.4799	2.4663	2.2641
548.6323	2.4493	2.2578
548.7847	2.4428	2.2512
548.9371	2.4168	2.2109
549.0895	2.4039	2.1728
549.2419	2.3778	2.1624
549.3943	2.3303	2.2074
549.5467	2.3077	2.2629
549.6991	2.3051	2.2629
549.8515	2.3092	2.2713
550.0039	2.3402	2.2721
550.1563	2.3534	2.2839
550.3087	2.3585	2.2946
550.4611	2.3774	2.2987
550.6135	2.3857	2.2949
550.7659	2.3912	2.2756
550.9183	2.4086	2.2301
551.0707	2.3873	2.2030
551.2231	2.3565	2.1931
551.3755	2.3428	2.2010
551.5279	2.3360	2.2137
551.6803	2.3270	2.2008
551.8327	2.3278	2.1713
551.9851	2.3362	2.1299
552.1375	2.3818	2.1169
552.2899	2.3942	2.1320
552.4423	2.3829	2.1378
552.5947	2.3720	2.1361
552.7471	2.4040	2.1428
552.8995	2.4203	2.1887
553.0519	2.4308	2.2387
553.2043	2.4522	2.2651
553.3567	2.4727	2.2677
553.5091	2.4869	2.2720
553.6615	2.4701	2.2790
553.8139	2.4197	2.2878
553.9663	2.3797	2.2864
554.1187	2.3544	2.2740
554.2711	2.3341	2.2624
554.4235	2.3298	2.2584
554.5759	2.3321	2.2542
554.7283	2.3623	2.2567
554.8807	2.3653	2.2428
555.0331	2.3678	2.2210
555.1855	2.3756	2.1936
555.3379	2.3675	2.1949
555.4903	2.3660	2.2094
555.6427	2.3795	2.2155
555.7951	2.3733	2.2425
555.9475	2.3599	2.2694
556.0999	2.3647	2.2974
556.2523	2.3689	2.3076
556.4047	2.3730	2.3062
556.5571	2.3666	2.3082
556.7095	2.3465	2.3062
556.8619	2.3407	2.3104
557.0143	2.3368	2.3115
557.1667	2.3353	2.3129
557.3191	2.3371	2.3093
557.4715	2.3152	2.2899
557.6239	2.3058	2.2764
557.7763	2.3142	2.2688
557.9287	2.3324	2.2715
558.0811	2.3514	2.2758
558.2335	2.3756	2.2775
558.3859	2.4120	2.2719
558.5383	2.4482	2.2718
558.6907	2.4670	2.2838
558.8431	2.4763	2.2698
558.9955	2.4811	2.2336
559.1479	2.4595	2.1986
559.3003	2.4280	2.1894
559.4527	2.4065	2.1811
559.6051	2.3788	2.1862
559.7575	2.3680	2.1693
559.9099	2.3745	2.1730
560.0623	2.3725	2.1789
560.2147	2.3568	2.2190
560.3671	2.3497	2.2327
560.5195	2.3628	2.2254
560.6719	2.3731	2.2276
560.8243	2.3638	2.2196
560.9767	2.3657	2.2264
561.1291	2.3583	2.2445
561.2815	2.3433	2.2636
561.4339	2.3347	2.2734
561.5863	2.3069	2.2572
561.7387	2.2727	2.2481
561.8911	2.2457	2.2414
562.0435	2.2279	2.2512
562.1959	2.2126	2.2510
562.3483	2.2332	2.2480
562.5007	2.2772	2.2330
562.6531	2.3463	2.2249
562.8055	2.3900	2.2191
562.9579	2.3928	2.2218
563.1103	2.3920	2.2442
563.2627	2.3922	2.2612
563.4151	2.3973	2.2623
563.5675	2.4011	2.2447
563.7199	2.4073	2.2542
563.8723	2.3966	2.2664
564.0247	2.3890	2.2743
564.1771	2.3830	2.2688
564.3295	2.3684	2.2672
564.4819	2.3594	2.2705
564.6343	2.3555	2.2672
564.7867	2.3274	2.2588
564.9391	2.3137	2.2487
565.0915	2.3161	2.2505
565.2439	2.3165	2.2534
565.3963	2.3258	2.2491
565.5487	2.3399	2.2445
565.7011	2.3534	2.2312
565.8535	2.3524	2.2251
566.0059	2.3453	2.2452
566.1583	2.3649	2.2746
566.3107	2.3575	2.3029
566.4631	2.3640	2.2894
566.6155	2.3759	2.2801
566.7679	2.3653	2.2572
566.9203	2.3509	2.2380
567.0727	2.3318	2.2328
567.2251	2.3347	2.2451
567.3775	2.3470	2.2576
567.5299	2.3335	2.2694
567.6823	2.3267	2.2847
567.8347	2.3297	2.2823
567.9871	2.3493	2.2814
568.1395	2.3815	2.2771
568.2919	2.4006	2.2879
568.4443	2.3910	2.2709
568.5967	2.3710	2.2463
568.7491	2.3631	2.2232
568.9015	2.3607	2.2281
569.0539	2.3615	2.2339
569.2063	2.3638	2.2375
569.3587	2.3620	2.2490
569.5111	2.3615	2.2761
569.6635	2.3637	2.2955
569.8159	2.3597	2.3104
569.9683	2.3667	2.2996
570.1207	2.3746	2.2948
570.2731	2.3577	2.2961
570.4255	2.3388	2.3048
570.5779	2.3329	2.3092
570.7303	2.3115	2.3005
570.8827	2.3011	2.2956
571.0351	2.3238	2.2949
571.1875	2.3135	2.2941
571.3399	2.3106	2.2874
571.4923	2.2924	2.2839
571.6447	2.3078	2.2641
571.7971	2.3285	2.2346
571.9495	2.3481	2.2052
572.1019	2.3542	2.1966
572.2543	2.3587	2.1987
572.4067	2.3636	2.2196
572.5591	2.3791	2.2509
572.7115	2.3930	2.2807
572.8639	2.3624	2.3055
573.0163	2.3718	2.3351
573.1687	2.3313	2.3688
573.3211	2.3596	2.3652
573.4735	2.3502	2.3379
573.6259	2.3346	2.2205
573.7783	2.3520	2.1409
573.9307	2.3631	2.0942
574.0831	2.3446	2.1101
574.2355	2.3831	2.1013
574.3879	2.3788	2.0877
574.5403	2.4038	2.0876
574.6927	2.4214	2.0786
574.8451	2.4391	2.0594
574.9975	2.4307	2.0722
575.1499	2.4299	2.0965
575.3023	2.4363	2.1442
575.4547	2.4291	2.1765
575.6071	2.4125	2.2017
575.7595	2.3850	2.1927
575.9119	2.3562	2.1554
576.0643	2.3274	2.1503
576.2167	2.3066	2.1476
576.3691	2.2973	2.1470
576.5215	2.2861	2.1594
576.6739	2.2717	2.1902
576.8263	2.2641	2.2209
576.9787	2.2643	2.2277
577.1311	2.2781	2.2218
577.2835	2.2867	2.1912
577.4359	2.2968	2.1459
577.5883	2.3022	2.1242
577.7407	2.3006	2.1340
577.8931	2.3012	2.1586
578.0455	2.3420	2.1734
578.1979	2.3512	2.2096
578.3503	2.3678	2.2414
578.5027	2.3694	2.2686
578.6551	2.3850	2.2555
578.8075	2.3721	2.2573
578.9599	2.3496	2.2637
579.1123	2.3501	2.2630
579.2647	2.3248	2.2558
579.4171	2.3228	2.2308
579.5695	2.3566	2.2249
579.7219	2.3395	2.2120
579.8743	2.3635	2.2085
580.0267	2.3872	2.2061
580.1791	2.4315	2.2021
580.3315	2.3937	2.1496
580.4839	2.4036	2.1109
580.6363	2.3942	2.0929
580.7887	2.3767	2.1055
580.9411	2.3413	2.0629
581.0935	2.3335	2.0137
581.2459	2.3137	2.0211
581.3983	2.3308	2.0702
581.5507	2.3163	2.1218
581.7031	2.3038	2.1683
581.8555	2.3122	2.2042
582.0079	2.3179	2.2121
582.1603	2.3238	2.1685
582.3127	2.3515	2.1296
582.4651	2.3638	2.1147
582.6175	2.3607	2.1183
582.7699	2.3909	2.1187
582.9223	2.3473	2.1227
583.0747	2.3283	2.1621
583.2271	2.3582	2.2227
583.3795	2.3612	2.2715
583.5319	2.3819	2.2769
583.6843	2.3973	2.2592
583.8367	2.4001	2.2229
583.9891	2.4002	2.1836
584.1415	2.3736	2.1586
584.2939	2.3713	2.1625
584.4463	2.3612	2.1758
584.5987	2.3485	2.1692
584.7511	2.2927	2.1611
584.9035	2.2967	2.1544
585.0559	2.3103	2.1811
585.2083	2.3241	2.2232
585.3607	2.3418	2.2807
585.5131	2.3499	2.3041
585.6655	2.3603	2.3036
585.8179	2.3317	2.2922
585.9703	2.3384	2.2569
586.1227	2.3434	2.1475
586.2751	2.3518	2.0903
586.4275	2.3323	2.0870
586.5799	2.2996	2.1501
586.7323	2.2815	2.1675
586.8847	2.3083	2.1764
587.0371	2.3286	2.1988
587.1895	2.4030	2.2229
587.3419	2.4352	2.2477
587.4943	2.4493	2.2364
587.6467	2.4649	2.2023
587.7991	2.4626	2.1527
587.9515	2.4707	2.1543
588.1039	2.4745	2.1698
588.2563	2.3569	2.1775
588.4087	2.3298	2.1645
588.5611	2.3440	2.1582
588.7135	2.2969	2.1624
588.8659	2.2740	2.1868
589.0183	2.2638	2.2107
589.1707	2.2648	2.2228
589.3231	2.2725	2.2138
589.4755	2.2923	2.1988
589.6279	2.3187	2.1757
589.7803	2.3476	2.1631
589.9327	2.4249	2.1503
590.0851	2.4637	2.1448
590.2375	2.4212	2.1515
590.3899	2.3645	2.1675
590.5423	2.3352	2.1800
590.6947	2.2963	2.1933
590.8471	2.2873	2.1985
590.9995	2.2939	2.2079
591.1519	2.3094	2.1972
591.3043	2.3159	2.1708
591.4567	2.3359	2.1553
591.6091	2.3652	2.1728
591.7615	2.3488	2.2141
591.9139	2.3535	2.2255
592.0663	2.3552	2.2185
592.2187	2.3649	2.1753
592.3711	2.3716	2.1115
592.5235	2.4554	2.0617
592.6759	2.5061	2.0541
592.8283	2.5147	2.0994
592.9807	2.4833	2.1590
593.1331	2.4569	2.1913
593.2855	2.3638	2.1899
593.4379	2.3185	2.1692
593.5903	2.3234	2.1374
593.7427	2.3053	2.1326
593.8951	2.3106	2.1392
594.0475	2.3071	2.1741
594.1999	2.2880	2.1682
594.3523	2.2809	2.1620
594.5047	2.3031	2.1656
594.6571	2.3061	2.1824
594.8095	2.3315	2.2032
594.9619	2.3248	2.2140
595.1143	2.3309	2.2250
595.2667	2.3268	2.2366
595.4191	2.2552	2.2436
595.5715	2.2269	2.2431
595.7239	2.2144	2.2424
595.8763	2.1840	2.2327
596.0287	2.1910	2.2166
596.1811	2.2067	2.2003
596.3335	2.2408	2.1952
596.4859	2.2591	2.1969
596.6383	2.2741	2.2120
596.7907	2.2733	2.2198
596.9431	2.2822	2.2128
597.0955	2.2944	2.1929
597.2479	2.2949	2.1827
597.4003	2.2949	2.1743
597.5527	2.3023	2.1625
597.7051	2.3142	2.1490
597.8575	2.3042	2.1414
598.0099	2.2732	2.1326
598.1623	2.2633	2.1340
598.3147	2.2746	2.1653
598.4671	2.2800	2.2089
598.6195	2.2588	2.2269
598.7719	2.2407	2.2271
598.9243	2.2361	2.2207
599.0767	2.2388	2.1935
599.2291	2.2530	2.1559
599.3815	2.2627	2.1478
599.5339	2.2650	2.1529
599.6863	2.2609	2.1720
599.8387	2.2496	2.1610
599.9911	2.2219	2.1987
600.1435	2.1866	2.2298
600.2959	2.2022	2.2647
600.4483	2.2312	2.2695
600.6007	2.2709	2.2643
600.7531	2.2902	2.2591
600.9055	2.3148	2.2352
601.0579	2.3081	2.2311
601.2103	2.2967	2.2242
601.3627	2.2814	2.2231
601.5151	2.2781	2.2069
601.6675	2.2910	2.2095
601.8199	2.3011	2.2273
601.9723	2.3202	2.2396
602.1247	2.3396	2.2157
602.2771	2.3546	2.1893
602.4295	2.3635	2.1984
602.5819	2.3641	2.2149
602.7343	2.3609	2.2305
602.8867	2.3659	2.2222
603.0391	2.3715	2.2204
603.1915	2.3829	2.2331
603.3439	2.3901	2.2343
603.4963	2.3901	2.2285
603.6487	2.3914	2.2020
603.8011	2.3213	2.1750
603.9535	2.2981	2.1508
604.1059	2.3335	2.1487
604.2583	2.3545	2.1403
604.4107	2.3610	2.1792
604.5631	2.3647	2.2559
604.7155	2.3794	2.2992
604.8679	2.3917	2.2725
605.0203	2.4030	2.2175
605.1727	2.4113	2.1855
605.3251	2.3976	2.1506
605.4775	2.3662	2.1375
605.6299	2.3179	2.1219
605.7823	2.3008	2.1445
605.9347	2.2943	2.1476
606.0871	2.2968	2.1390
606.2395	2.2963	2.1218
606.3919	2.2855	2.1175
606.5443	2.2854	2.1220
606.6967	2.2935	2.1429
606.8491	2.3080	2.1566
607.0015	2.3191	2.1562
607.1539	2.3184	2.1423
607.3063	2.2813	2.1410
607.4587	2.2414	2.1438
607.6111	2.2292	2.1543
607.7635	2.2466	2.1695
607.9159	2.2666	2.1631
608.0683	2.3012	2.1570
608.2207	2.3243	2.1446
608.3731	2.3188	2.1478
608.5255	2.3091	2.1416
608.6779	2.3053	2.1229
608.8303	2.2960	2.1118
608.9827	2.2959	2.1198
609.1351	2.3008	2.1535
609.2875	2.3072	2.1775
609.4399	2.3198	2.1834
609.5923	2.3193	2.1714
609.7447	2.3215	2.1698
609.8971	2.3404	2.1854
610.0495	2.3563	2.2020
610.2019	2.3345	2.2146
610.3543	2.3136	2.2155
610.5067	2.3106	2.2255
610.6591	2.3184	2.2012
610.8115	2.3283	2.1635
610.9639	2.3340	2.1222
611.1163	2.3341	2.1089
611.2687	2.3360	2.1090
611.4211	2.3331	2.1072
611.5735	2.3269	2.1020
611.7259	2.3295	2.1012
611.8783	2.3414	2.1072
612.0307	2.3585	2.1150
612.1831	2.3864	2.1246
612.3355	2.3912	2.1212
612.4879	2.3765	2.1219
612.6403	2.3612	2.1182
612.7927	2.3550	2.1184
612.9451	2.3606	2.1155
613.0975	2.3560	2.1147
613.2499	2.3464	2.1334
613.4023	2.3270	2.1519
613.5547	2.3180	2.1649
613.7071	2.3164	2.1479
613.8595	2.3136	2.1264
614.0119	2.3157	2.1191
614.1643	2.3157	2.1257
614.3167	2.3253	2.1227
614.4691	2.3363	2.1077
614.6215	2.3741	2.1185
614.7739	2.4023	2.1407
614.9263	2.4121	2.1631
615.0787	2.4109	2.1637
615.2311	2.3792	2.1656
615.3835	2.3841	2.1706
615.5359	2.4138	2.1715
615.6883	2.3963	2.1691
615.8407	2.3692	2.1669
615.9931	2.3630	2.1821
616.1455	2.3656	2.2067
616.2979	2.3380	2.2289
616.4503	2.3216	2.2344
616.6027	2.3348	2.2207
616.7551	2.3552	2.1991
616.9075	2.3314	2.1914
617.0599	2.3067	2.2026
617.2123	2.3062	2.2065
617.3647	2.3131	2.2180
617.5171	2.3239	2.2223
617.6695	2.3396	2.2357
617.8219	2.3471	2.2440
617.9743	2.3523	2.2434
618.1267	2.3584	2.2298
618.2791	2.3866	2.2150
618.4315	2.4194	2.2030
618.5839	2.4256	2.2046
618.7363	2.4429	2.2071
618.8887	2.4507	2.2191
619.0411	2.4264	2.2442
619.1935	2.4170	2.2581
619.3459	2.4039	2.2662
619.4983	2.3920	2.2706
619.6507	2.3867	2.2577
619.8031	2.3889	2.2322
619.9555	2.3973	2.2172
620.1079	2.4006	2.2214
620.2603	2.3998	2.2310
620.4127	2.4037	2.2320
620.5651	2.4062	2.2341
620.7175	2.4076	2.2445
620.8699	2.4010	2.2472
621.0223	2.4065	2.2357
621.1747	2.4096	2.2152
621.3271	2.4138	2.2192
621.4795	2.4302	2.2425
621.6319	2.4506	2.2475
621.7843	2.4631	2.2413
621.9367	2.4665	2.2408
622.0891	2.4712	2.2667
622.2415	2.4769	2.2898
622.3939	2.4886	2.3148
622.5463	2.4919	2.3114
622.6987	2.4981	2.2732
622.8511	2.5039	2.2311
623.0035	2.5084	2.2370
623.1559	2.5112	2.2618
623.3083	2.5080	2.2440
623.4607	2.4945	2.2151
623.6131	2.4724	2.2092
623.7655	2.4777	2.2245
623.9179	2.4887	2.2290
624.0703	2.5094	2.2472
624.2227	2.5387	2.2382
624.3751	2.5579	2.2431
624.5275	2.5685	2.2362
624.6799	2.5723	2.2540
624.8323	2.5474	2.2442
624.9847	2.5029	2.2400
625.1371	2.4729	2.2501
625.2895	2.4530	2.2499
625.4419	2.4601	2.2499
625.5943	2.4687	2.2557
625.7467	2.4666	2.2761
625.8991	2.4666	2.2832
626.0515	2.4690	2.2760
626.2039	2.4740	2.2628
626.3563	2.4720	2.2690
626.5087	2.4589	2.2736
626.6611	2.4510	2.2860
626.8135	2.4513	2.2863
626.9659	2.4505	2.2840
627.1183	2.4525	2.2680
627.2707	2.4680	2.2658
627.4231	2.4837	2.2761
627.5755	2.5082	2.2781
627.7279	2.5323	2.2613
627.8803	2.5375	2.2391
628.0327	2.5188	2.2327
628.1851	2.5049	2.2312
628.3375	2.5039	2.2545
628.4899	2.4917	2.2585
628.6423	2.4775	2.2321
628.7947	2.4597	2.1803
628.9471	2.4501	2.1619
629.0995	2.4645	2.1547
629.2519	2.4810	2.1623
629.4043	2.4846	2.1963
629.5567	2.4853	2.2391
629.7091	2.4844	2.2242
629.8615	2.4724	2.1825
630.0139	2.4665	2.1739
630.1663	2.4659	2.2088
630.3187	2.4572	2.2155
630.4711	2.4457	2.2125
630.6235	2.4505	2.2112
630.7759	2.4535	2.2085
630.9283	2.4404	2.1955
631.0807	2.4316	2.1787
631.2331	2.4172	2.1726
631.3855	2.4107	2.1812
631.5379	2.4171	2.1749
631.6903	2.4232	2.1757
631.8427	2.4252	2.2070
631.9951	2.4230	2.2634
632.1475	2.4184	2.2944
632.2999	2.4198	2.2869
632.4523	2.4330	2.2820
632.6047	2.4353	2.2870
632.7571	2.4357	2.2840
632.9095	2.4460	2.2432
633.0619	2.4623	2.2362
633.2143	2.4636	2.2544
633.3667	2.4844	2.2980
633.5191	2.5007	2.2834
633.6715	2.5222	2.2691
633.8239	2.5397	2.2835
633.9763	2.5518	2.3045
634.1287	2.5656	2.2984
634.2811	2.5791	2.2774
634.4335	2.5891	2.2836
634.5859	2.5842	2.2863
634.7383	2.5415	2.2910
634.8907	2.5104	2.3147
635.0431	2.4925	2.3403
635.1955	2.4641	2.3465
635.3479	2.4515	2.3208
635.5003	2.4551	2.3174
635.6527	2.4844	2.3193
635.8051	2.5512	2.3131
635.9575	2.5893	2.2953
636.1099	2.5862	2.2804
636.2623	2.5862	2.2794
636.4147	2.5764	2.2703
636.5671	2.5713	2.2465
636.7195	2.5572	2.2619
636.8719	2.5976	2.2927
637.0243	2.6424	2.3374
637.1767	2.6898	2.3353
637.3291	2.7004	2.3246
637.4815	2.7067	2.3241
637.6339	2.7043	2.3291
637.7863	2.6912	2.3196
637.9387	2.6516	2.3187
638.0911	2.6185	2.3155
638.2435	2.5483	2.2985
638.3959	2.5259	2.2905
638.5483	2.4734	2.2902
638.7007	2.4948	2.3222
638.8531	2.5126	2.3407
639.0055	2.5829	2.3400
639.1579	2.5998	2.3437
639.3103	2.6040	2.3358
639.4627	2.6342	2.3275
639.6151	2.6421	2.2990
639.7675	2.6023	2.2509
639.9199	2.5404	2.2423
640.0723	2.5134	2.2571
640.2247	2.5125	2.3015
640.3771	2.5454	2.3042
640.5295	2.5427	2.2906
640.6819	2.5508	2.2574
